ComunaSubida,ComunaBajada,suma_ViajeLaboralPromedio,suma_Viajes1Etapa,suma_Viajes2Etapas,suma_Viajes3Etapas,suma_Viajes4Etapas,suma_Viajes5oMasEtapas,suma_ViajesUsanMetro,suma_ViajesUsanMetroTren,suma_ViajesSoloMetro,suma_ViajesSoloBus
PUDAHUEL,NUNOA,3475.3682461203002,1513.986335304,1535.8997880463,418.9968542639,5.6712957325,0.8139290212999999,3158.171697766,0.2927997708,1301.327822179,317.1965123704
PUDAHUEL,PEDRO AGUIRRE CERDA,235.9861118282,38.9070519787,142.3388245482,54.452797144899996,0.2874393761,0.0,153.2333984069,1.3938100934,38.9070519787,82.75271466059999
PUDAHUEL,PENALOLEN,597.699395768,179.308752774,284.6038721231,131.3883018401,2.3984659016,0.0,512.923584234,0.0,117.1472397475,84.7758053241
PUDAHUEL,PROVIDENCIA,11268.2694758695,5145.7218132053,5824.4667048299,291.8891586018,6.1918224399,0.0,10557.527911917,0.0,4582.009434377,710.7415826716
PUDAHUEL,PUDAHUEL,20354.0148368315,17535.1772170795,2615.0020419129,200.047195437,3.5225799382,0.2658751905,2585.7972612672,0.0,1722.46055318,17768.2175216015
PUDAHUEL,PUENTE ALTO,1075.5646000975,422.172091251,479.9640123126,171.72194867960002,1.7065391837,0.0,1065.7141343739,0.0,422.172091251,9.8504625556
PUDAHUEL,QUILICURA,684.5266303061,172.8034420648,344.9396780492,162.899517954,3.624605298,0.2593837976,165.6404179927,0.0,0.0,518.8862070231
PUDAHUEL,QUINTA NORMAL,3237.4711846674,2226.538754624,911.0505039474,95.161290946,4.4547438322,0.2658751905,663.5350419259,0.0,316.0190940657,2573.9361695774
PUDAHUEL,RECOLETA,2537.0549766128,1145.688540686,1236.4042145169,151.9038031455,2.7833636402999997,0.2750637233,2445.478895947,0.0,1145.688540686,91.5760885739
PUDAHUEL,RENCA,865.5999618033,318.4032958689,454.2944882303,90.72674379,1.9051378369,0.2702808976,74.4471481402,0.0,0.0,791.1528022622999
PUDAHUEL,SAN BERNARDO,233.0509181052,0.0,111.5456580211,110.5403929091,10.6722546819,0.2926098704,148.6127422463,38.9565888046,0.0,84.4381755537
PUDAHUEL,SAN JOAQUIN,738.3467711654,324.17644977410004,362.02031743050003,50.7955246557,1.0998880566,0.2545969188,712.3086481939999,0.0,322.5074213681,26.0381208061
PUDAHUEL,SAN MIGUEL,1311.4125296076,501.2781317181,759.4314698185,49.8810958887,0.8218295574,0.0,1251.2177620561,0.0,501.2781317181,60.1947520322
PUDAHUEL,SAN RAMON,238.8489650565,69.7863867293,123.7436057891,45.0439121139,0.2750636935,0.0,215.4949208415,0.0,69.7863867293,23.354046432599997
PUDAHUEL,SANTIAGO,29193.7633495977,16188.2793253025,12388.1136099659,607.0763268745,9.5091933006,0.7847916484,22661.242435925,0.2649943531,10533.280088037,6532.5207996897
PUDAHUEL,VITACURA,712.7972068009,7.606452733,253.9225398564,444.5763975858,6.1738036272,0.5180163383,476.33485206,0.0,0.0,236.46234394910002
PUENTE ALTO,CERRILLOS,496.8873951557,133.81191682509998,245.9038215663,115.8273509655,1.344309479,0.0,409.6112139843,0.0,125.0646424321,87.2761874202
PUENTE ALTO,CERRO NAVIA,238.0956496871,0.0,129.085202371,106.45986488839999,2.5505836011,0.0,229.9567444626,0.0,0.0,8.1389069564
PUENTE ALTO,CONCHALI,264.0563690441,12.174245209,129.0952204792,121.7175278304,1.0693781972,0.0,223.20159767890001,0.0,0.0,40.8547722996
PUENTE ALTO,EL BOSQUE,609.1763019431,159.2408664524,340.5859617525,107.723023588,1.3668300807,0.2596202493,226.672456979,0.0,0.0,382.5038435131
PUENTE ALTO,ESTACION CENTRAL,4186.7468669556,2059.1588276982,1974.5521600608,151.4079116524,1.3655007779,0.2624845207,3991.6700827149,1.0287855863,1985.3134069308999,195.0768013961
PUENTE ALTO,HUECHURABA,775.8326724147,39.3300868577,396.0043525438,334.8612569836,5.6369741255,0.0,701.4936645849,0.0,0.0,74.3390128648
PUENTE ALTO,INDEPENDENCIA,482.390581482,3.1663549544,240.103063711,238.5630660988,0.5580979287,0.0,447.581451297,0.0,0.0,34.8091413388
PUENTE ALTO,LA CISTERNA,2631.6128800034,1478.2308586088,1045.7222906391,105.2783548547,2.3813561498,0.0,2244.8468277983998,0.0,1234.9142245122,386.7660283664
PUENTE ALTO,LA FLORIDA,22070.7140365266,14187.8015882876,7150.9982248609,723.254577879,8.1143416764,0.545248717,14960.099924486,0.0,9182.1181970491,7110.6140209566
PUENTE ALTO,LA GRANJA,1845.3491302135,1154.3346501408,597.3548594876,92.5671682959,1.0924614966,0.0,470.92894302039997,0.0,195.1961696209,1374.4201851675
PUENTE ALTO,LA PINTANA,2691.3593447786,1793.4862258000999,794.8466809569001,99.8285345147,3.1979137658,0.0,144.1125486498,0.0,0.0,2547.2468588786
PUENTE ALTO,LA REINA,5708.0953184572,2417.411729177,2530.5952585953,754.7519193577,5.3364351693000005,0.0,5528.3097135904,0.0,2327.071206342,179.78563326399998
PUENTE ALTO,LAS CONDES,16819.3176010181,6815.0401890658,7737.6314272699,2242.8316675206,23.0128279614,0.8015706539,16441.0920709476,0.0,6665.9700702015,378.225623392
PUENTE ALTO,LO BARNECHEA,898.9733042365,0.0,362.4991266771,521.3642517408,15.109936208699999,0.0,865.6301635952,0.0,0.0,33.343155208700004
PUENTE ALTO,LO ESPEJO,209.68772653349998,0.0,115.3983226447,92.1278668002,1.8840948046000001,0.2774405181,168.3678132973,0.0,0.0,41.3199120771
PUENTE ALTO,LO PRADO,1235.9393957389,692.222329118,526.2637606572,17.4533134111,0.0,0.0,1226.448597267,0.0,692.222329118,9.4908122418
PUENTE ALTO,MACUL,9266.3610373347,5030.8358195027,3832.1862580790003,399.7601400315,3.3136831223,0.2651625574,7716.534986569,0.0,4095.678110983,1549.8259352457
PUENTE ALTO,MAIPU,1201.8283927229,455.0806965479,575.9914116492,168.0280489824,2.468620509,0.2596202493,1112.3902251619,0.5300943851,455.0806965479,89.4381588111
PUENTE ALTO,NUNOA,10025.494039613799,4341.2293454333,4424.8670671576,1247.1483857829999,12.2490446269,0.0,8634.653141176,0.0,3581.801320754,1390.8407169278
PUENTE ALTO,PEDRO AGUIRRE CERDA,653.9855588337,217.425050494,330.0319273819,104.5152524987,2.0133324862,0.0,535.334373344,0.0,196.096511135,118.6511956158
PUENTE ALTO,PENALOLEN,5104.1513907251,2208.1032305546,2135.569280971,754.326369499,5.6008135671,0.5516673624999999,4543.384534618,0.0,1838.411483717,560.7668790341
PUENTE ALTO,PROVIDENCIA,29281.1615624153,16168.128788436099,12539.1688945862,567.8889313546,5.6843070684,0.2904227972,28300.891353008,0.0,15670.262925784,980.2699645557
PUENTE ALTO,PUDAHUEL,1053.4355413205,373.913414246,471.0422942682,206.0478702538,2.1353720128,0.2965841293,1035.786683467,0.0,373.913414246,17.6488430798
PUENTE ALTO,PUENTE ALTO,74184.6578148351,66811.7936011051,7129.377991114,237.0022790359,6.4830772579,0.0,13036.3180157,0.0,9828.079723259,61148.3396003351
PUENTE ALTO,QUILICURA,329.6680783292,0.0,163.1690337692,163.8470181801,2.0914927127,0.5605313778,300.3317916001,0.0,0.0,29.336285472100002
PUENTE ALTO,QUINTA NORMAL,809.323201797,252.9946820222,384.877871155,169.6147783459,1.8358712495,0.0,781.544687021,0.0,252.9946820222,27.7785065479
PUENTE ALTO,RECOLETA,2961.3890046932,1390.1428404761,1403.9561428763,165.3547519453,1.6606845558,0.2745641172,2828.988070161,0.0,1340.111993025,132.4009283201
PUENTE ALTO,RENCA,227.8145254262,0.0,120.36398953,105.2503388779,2.2001939415,0.0,206.8542149131,0.0,0.0,20.9603091481
PUENTE ALTO,SAN BERNARDO,534.6997633763,125.6870900099,294.7668287143,110.4319493159,3.8138945398,0.0,168.185701367,0.5745433569,0.0,366.5140660353
PUENTE ALTO,SAN JOAQUIN,3118.16490881,1498.659451797,1459.1080824624,157.3645217142,3.032862693,0.0,2458.8357110041,0.0,1096.3983644601,659.329190014
PUENTE ALTO,SAN MIGUEL,2565.5633352682003,1214.3375194704,1232.6809734472,117.1824960387,1.3623583914,0.0,2236.1330306884,0.0,1097.347777244,329.4303324642
PUENTE ALTO,SAN RAMON,1046.0069173254,629.4382661244,382.971327333,33.3052224538,0.2921005487,0.0,858.425091274,0.0,547.980853583,187.5818251084
PUENTE ALTO,SANTIAGO,33193.314038511,18644.9056045553,13867.9144735017,672.8897394631,7.048176676,0.5564334987999999,29919.1073557399,1.0404299796,16483.939441420902,3274.2069939753
PUENTE ALTO,VITACURA,1635.8573915482,99.6474695526,688.1430750423,834.4675459693,13.3088678421,0.2904227972,1436.1277551068001,0.0,0.0,199.7296233737
QUILICURA,CERRILLOS,192.757891829,38.1103518006,96.3617108165,57.065559865,1.2202689946,0.0,81.4244269762,0.0,0.0,111.3334647116
QUILICURA,CERRO NAVIA,220.859427331,0.0,99.7069253327,116.1041545568,4.7398461698,0.3085018694,53.6491285548,0.0,0.0,167.210299605
QUILICURA,CONCHALI,5658.7813053212,4405.3548903579,1186.0300457538,65.5196699513,1.8766864239,0.0,5.2508224248,0.0,0.0,5653.5304736212
QUILICURA,EL BOSQUE,156.40790500720001,18.6597121356,32.4431892628,101.5119338305,3.7930693625,0.0,96.7356358129,0.31434834,0.0,59.6722659168
QUILICURA,ESTACION CENTRAL,1866.1238342975,216.17999209270002,1449.7831521775,195.8216226055,4.015591114699999,0.323495239,1432.894119828,0.0,0.0,433.2297263935
QUILICURA,HUECHURABA,1300.4059094444,625.9821752044,574.3535163991,96.6530351641,3.4171725213,0.0,9.9176548116,0.0,0.0,1290.4882534944
QUILICURA,INDEPENDENCIA,2601.7759671296,1540.3159040276,979.637859341,80.5837581148,1.2384548783,0.0,18.6491290934,0.0,0.0,2583.1268372696
QUILICURA,LA CISTERNA,655.3255043606,68.7936010935,518.2228213113,67.0647474502,1.2443227768,0.0,547.9147570721,0.0,0.0,107.4107411523
QUILICURA,LA FLORIDA,727.0286970129999,0.0,519.267509454,203.4390061423,4.3221746088,0.0,702.23957585,0.0,0.0,24.7891224023
QUILICURA,LA GRANJA,98.5071280633,0.0,47.3716935823,50.174946337899996,0.9604877233,0.0,92.1283401241,0.0,0.0,6.3787876668
QUILICURA,LA PINTANA,123.058983334,0.0,28.913715929600002,90.70967802269999,3.4355888663,0.0,86.1663561152,0.0,0.0,36.8926272088
QUILICURA,LA REINA,354.4314894139,40.059643088,211.4573593689,101.42825525639999,1.4862365425,0.0,192.6045544207,0.0,0.0,161.82693549590002
QUILICURA,LAS CONDES,2714.0168518003,741.104091323,1500.8279308063,456.42574638310003,15.0498873284,0.609187454,964.6857110241,0.0,0.0,1749.3311595383
QUILICURA,LO BARNECHEA,340.70303743979997,76.0888504704,163.3825718391,96.9533362187,3.6347031892,0.6435772181,15.9762741917,0.0,0.0,324.726762002
QUILICURA,LO ESPEJO,106.2889913329,34.7422690704,39.3110736598,30.621013879,1.3061319887,0.3085018992,24.4469399459,0.318184793,0.0,81.8420502555
QUILICURA,LO PRADO,500.6464158868,0.0,432.1560452323,67.2395591151,1.2508142292,0.0,398.3768165,0.0,0.0,102.2696025953
QUILICURA,MACUL,657.555707808,0.0,538.7127865887,117.0146273111,1.8282914161,0.0,631.561573856,0.0,0.0,25.9941374657
QUILICURA,MAIPU,960.1690045314,163.924147696,497.3497508599,292.3990287948,6.1867845355,0.3092884421,492.5996793311,0.0,0.0,467.5693305514
QUILICURA,NUNOA,1433.7396021812,10.2908987699,1030.3221539097,382.56008385940004,10.5664632917,0.0,1054.221073659,0.0,0.0,379.5185322473
QUILICURA,PEDRO AGUIRRE CERDA,180.0290246647,0.0,104.6745315182,73.1814802606,2.1730099618,0.0,134.1713222043,0.0,0.0,45.8577011832
QUILICURA,PENALOLEN,360.0361018712,30.6056776929,186.9018061473,136.9436830002,5.584940404,0.0,257.2986291515,0.0,0.0,102.7374769465
QUILICURA,PROVIDENCIA,4848.588899932401,725.6258756023,3671.6887490353,440.75055565089997,10.2276381553,0.296077311,2959.599322568,0.0,0.0,1888.9896414464
QUILICURA,PUDAHUEL,1063.5367017842,273.0595083,565.8176241902,219.6370962899,4.7351408302,0.287345618,247.93489664839998,0.0,0.0,815.6018148742
QUILICURA,PUENTE ALTO,428.7962827093,0.0,281.5633043633,145.0667913041,2.1661901771,0.0,414.07596743700003,0.0,0.0,14.7203195389
QUILICURA,QUILICURA,20245.922105818,17944.5253338689,2201.2854511007,98.246817706,1.549888879,0.3147082329,1.2529159485999999,0.0,0.0,20244.669237118
QUILICURA,QUINTA NORMAL,553.1597602115,53.0329917667,377.7167563155,119.31817349479999,3.0918366312,0.0,131.9200901282,0.0,0.0,421.2396659525
QUILICURA,RECOLETA,3549.7228404732,1593.7220906766,1731.335230769,222.858846075,1.8066447377000001,0.0,1339.3456335313,0.0,0.0,2210.3771908002
QUILICURA,RENCA,1759.5827149233,902.6362535808,658.9299565785,191.79864663360001,6.2178582851,0.0,7.9151259061,0.0,0.0,1751.6675843433
QUILICURA,SAN BERNARDO,148.5260272444,0.0,71.7952311324,71.0773159551,5.3391341565,0.31434834,48.5236955263,5.9234749672,0.0,100.0023341438
QUILICURA,SAN JOAQUIN,335.0294876189,0.0,269.7306651414,65.0073116424,0.2915121615,0.0,276.7645393003,0.0,0.0,58.2649487837
QUILICURA,SAN MIGUEL,828.8248440872001,0.0,739.5000253009999,88.1515362883,1.1732673049,0.0,757.9988582359999,0.0,0.0,70.8259866561
QUILICURA,SAN RAMON,190.77053092740002,0.0,128.8095635505,61.3226286169,0.6383391916,0.0,152.0448087707,0.0,0.0,38.7257204047
QUILICURA,SANTIAGO,15986.668055808701,8280.5418062643,6954.1548101912,734.305752636,17.0868594944,0.5788577497,5755.415880977,0.0,0.0,10231.2523283287
QUILICURA,VITACURA,994.5657960212001,436.5918409528,449.173841962,107.8976150947,0.9024992287,0.0,12.8009356257,0.0,0.0,981.7648488322
QUINTA NORMAL,CERRILLOS,265.64687081750003,114.2142325352,114.7996209837,36.3508798781,0.2821383476,0.0,46.7079098824,1.7487461564000002,9.0446090104,218.9389635054
QUINTA NORMAL,CERRO NAVIA,4390.4548080671,3824.745954569,537.3096022214,27.8309301437,0.5682486892,0.0,41.5587016035,0.0,0.0,4348.8960022851
QUINTA NORMAL,CONCHALI,266.5307612572,47.378070953,170.9446766943,47.0784237689,0.8462693989,0.283321023,45.5958087463,0.0,0.0,220.9349515432
QUINTA NORMAL,EL BOSQUE,119.6364455563,0.0,53.4873441167,65.5672533812,0.5818491578,0.0,104.8990771466,3.1877788309,0.0,14.7373698063
QUINTA NORMAL,ESTACION CENTRAL,1992.0676649301001,1271.8195045153,671.7199055712,47.9635243727,0.5647269487,0.0,528.892601761,0.2821383178,180.0948044043,1463.1750569781
QUINTA NORMAL,HUECHURABA,320.16497526530003,48.5076891159,131.020822489,138.9886082452,1.6478544474,0.0,200.9072320971,0.0,0.0,119.25774058820001
QUINTA NORMAL,INDEPENDENCIA,320.1447511265,23.5129024702,249.5010474584,46.5700472319,0.5607565045,0.0,65.2311568582,0.0,0.0,254.91359943749998
QUINTA NORMAL,LA CISTERNA,529.473491088,221.8218321247,277.3247984066,29.5202647151,0.8065995872,0.0,507.34348405,1.4256918136,215.7762946527,22.1300095329
QUINTA NORMAL,LA FLORIDA,1001.2455704632,377.7560233594,491.5031793116,130.288901656,1.4311262666,0.266340524,974.918408281,0.0,369.3545078844,26.327168704600002
QUINTA NORMAL,LA GRANJA,103.7197714992,16.7949001791,49.3013812895,35.6840718993,1.4067371785,0.5326809883,91.791193597,0.0,16.7949001791,11.9285773934
QUINTA NORMAL,LA PINTANA,122.7195251853,0.0,60.8990783367,60.9525265715,0.867922157,0.0,86.7923965446,6.5689868627,0.0,35.9271277188
QUINTA NORMAL,LA REINA,458.6491349983,150.0796237549,225.5368206035,81.628627627,1.4040608407000001,0.0,349.0476502223,0.0,80.3370520179,109.6014863809
QUINTA NORMAL,LAS CONDES,3137.1019364315002,1092.1466799286,1627.2679154301,410.8214427253,6.8659012028,0.0,2441.7634180917003,0.0,686.7165399854,695.3385367024999
QUINTA NORMAL,LO BARNECHEA,307.7276773112,18.1491203008,137.8543695202,145.4708085975,5.9819282593,0.2714513242,177.0670778828,0.0,0.0,130.6605968693
QUINTA NORMAL,LO ESPEJO,137.2434680237,72.6445496682,54.1255773296,9.8827970623,0.5905459821,0.0,5.4642146234,4.3359402118,0.0,131.7792542887
QUINTA NORMAL,LO PRADO,2734.2844836699,2151.9051582747,560.6953385884,20.8575216841,0.8264558018,0.0,787.3679909269,0.0,427.9545069351,1946.9164888189
QUINTA NORMAL,MACUL,828.6836752472,344.8498307831,428.1516826137,54.8041046265,0.5778731404999999,0.3001939356,779.9600251664,0.0,322.6148263994,48.7236583826
QUINTA NORMAL,MAIPU,2210.2496652437,723.80885447,1141.9046714566,341.0955005741,3.4406331779,0.0,1829.748348198,0.0,649.6447727569999,380.5013184857
QUINTA NORMAL,NUNOA,1983.4258268723,946.1193165943,805.9575691616,227.3681890398,3.980768144,0.0,1489.6204523439,0.0,577.0988946944,493.8053848043
QUINTA NORMAL,PEDRO AGUIRRE CERDA,206.3564572292,93.1820998225,96.1549054083,16.7295260732,0.2899267673,0.0,52.8107984364,2.0134108065,21.6371509726,153.5456600755
QUINTA NORMAL,PENALOLEN,465.5273518081,177.8545458695,198.0321774226,88.5006748157,1.1399518252,0.0,319.3186090875,0.0,68.5834983299,146.2087409778
QUINTA NORMAL,PROVIDENCIA,5739.8464982024,2762.2611584919,2880.6858872469998,94.9303050386,1.969265163,0.0,4436.9620480270005,0.0,1727.405764429,1302.8846245348
QUINTA NORMAL,PUDAHUEL,2851.3856614157,1938.3457422259,775.8306125448,133.0618440749,3.8838570414999998,0.263596952,764.487676985,0.0,353.9669147228,2086.8979761457
QUINTA NORMAL,PUENTE ALTO,746.604508284,261.166850516,347.170020228,137.1156117626,0.8534329235,0.2985994518,737.0387006684,0.0,261.166850516,9.5658117233
QUINTA NORMAL,QUILICURA,402.357135069,4.9337503313,268.845567314,124.0530305494,4.2483457924,0.2764433026,94.4568104141,0.0,0.0,307.900326609
QUINTA NORMAL,QUINTA NORMAL,7842.944066761,7331.7311660899995,495.6105885325,15.0294092013,0.2899267972,0.2829984128,74.0003228774,0.0,0.0,7768.943639671
QUINTA NORMAL,RECOLETA,1266.0034265625,500.8814396418,702.5606718017,62.0286302287,0.5326809287,0.0,1055.231556052,0.0,425.6945395454,210.7718489795
QUINTA NORMAL,RENCA,1767.0350226148,1328.1522346814,414.42817607,24.1875505753,0.2670585215,0.0,10.671366899799999,0.0,0.0,1756.3636511647999
QUINTA NORMAL,SAN BERNARDO,157.4563462075,7.312047243299999,60.7935149061,88.4956071044,0.8551782667,0.0,57.0293169043,51.2994101957,0.0,100.4270296406
QUINTA NORMAL,SAN JOAQUIN,383.5103535194,118.9655485388,236.0557201122,28.2209974232,0.2680898011,0.0,353.6637914004,0.0,111.47671338570001,29.8465650703
QUINTA NORMAL,SAN MIGUEL,698.637629385,273.0555983535,405.1837896798,20.1045491416,0.2936980426,0.0,628.222424283,0.0,253.5919296475,70.4152044337
QUINTA NORMAL,SAN RAMON,184.3064520407,42.6881316007,105.8969816206,35.4532523168,0.2680897713,0.0,153.7569611121,0.0,42.6881316007,30.5494958775
QUINTA NORMAL,SANTIAGO,18524.8037012798,13452.7806939118,4873.9696818366,195.0547524449,2.730488062,0.2680897713,6915.5187421512,0.2663404644,3243.595029089,11609.2850618798
QUINTA NORMAL,VITACURA,580.3169623354,266.7557317878,180.0928777926,130.9409108405,2.5274326502999998,0.0,167.2929798465,0.0,0.0,413.0239780916
RECOLETA,CERRILLOS,670.290555957,358.8069865605,269.955208423,41.2429617343,0.2854048312,0.0,637.7207940755,0.2854048312,332.348072539,32.5697640466
RECOLETA,CERRO NAVIA,763.1314949638,257.3416205255,455.2535119858,49.1827054928,1.0710799099,0.2825776041,386.1032061705,0.0,0.0,377.02828613869997
RECOLETA,CONCHALI,5868.2496998543,4802.6967626988,1017.669417553,46.7323047494,1.1512343883,0.0,499.2254484185,0.0,0.0,5369.0243139943
RECOLETA,EL BOSQUE,593.905462041,24.2034210267,532.674660571,36.212487548,0.8148948549999999,0.0,566.079578168,0.8258243203,0.0,27.825891585
RECOLETA,ESTACION CENTRAL,5873.636510517,4977.12674303,843.5176481,51.8823481512,1.1098439098,0.0,5806.0401873153,0.0,4955.80847878,67.5963631915
RECOLETA,HUECHURABA,6404.4017420057,5143.8159080147,1148.7764738439,110.727044641,1.0822555125,0.0,802.2224044369,0.0,0.0,5602.1793163247
RECOLETA,INDEPENDENCIA,5497.098644988,4719.438064967,732.6488386354999,44.1664933853,0.8452601731,0.0,361.600887519,0.0,0.0,5135.497738968
RECOLETA,LA CISTERNA,3640.7773275742998,3261.506752133,363.622554252,15.6479614961,0.0,0.0,3605.3480091467,0.0,3236.1666927730002,35.4292847217
RECOLETA,LA FLORIDA,3166.0239740731,2203.0116219577,866.6949230026,93.8306701187,2.486741066,0.0,3084.178706737,0.0,2163.269934984,81.8452272997
RECOLETA,LA GRANJA,516.1739862473,254.0350721556,241.9681801364,20.1707392622,0.0,0.0,493.0301654923,0.0,254.0350721556,23.1438165315
RECOLETA,LA PINTANA,574.990210651,41.0543797917,488.511219383,44.6182275405,0.5392070413000001,0.2671806812,512.7805893971,0.812471509,0.0,62.20962721
RECOLETA,LA REINA,947.0864858423,523.4329339103,359.4793548479,63.6329134111,0.5412725806,0.0,759.2609738968,0.0,457.4028774223,187.8254998705
RECOLETA,LAS CONDES,5774.399422746,3560.059927498,1878.1749888683,326.6348160543,9.5298307538,0.0,4431.722707782,0.0,2885.162015885,1342.6768083347
RECOLETA,LO BARNECHEA,526.8240733879001,38.2198410344,310.0392091959,172.3102562748,5.9877344666,0.2670309246,306.663381351,0.0,0.0,220.160683416
RECOLETA,LO ESPEJO,257.5438514429,1.4538726508,227.7074614779,27.5084729495,0.8740433156,0.0,249.8616765433,1.9905077815,0.0,7.6821742953
RECOLETA,LO PRADO,2816.5574701476,2562.9290435661,242.5519189918,10.7981230319,0.0,0.2783691585,2737.8538845437,0.0,2508.839854245,78.7035703363
RECOLETA,MACUL,1863.499546258,1414.187309377,401.9795003746,46.8037966799,0.5289286674,0.0,1785.974973827,0.0,1366.72478579,77.5245885252
RECOLETA,MAIPU,3625.1265149493,2084.0956565396,1409.1430624587001,129.9005988876,1.7231853306,0.2640523612,3578.3275389606,0.0,2079.6083499096,46.7990305141
RECOLETA,NUNOA,4178.1783214718,2928.9332665729,1093.3865302443,154.7751067037,0.8049976528,0.2783691585,3845.795306667,0.0,2790.816818452,332.3829896758
RECOLETA,PEDRO AGUIRRE CERDA,950.2171096736,568.676737306,356.7531686266,24.7871765801,0.0,0.0,931.1704247983,1.1222181618,562.469928391,19.0466582466
RECOLETA,PENALOLEN,1152.0119303459,505.9138287683,576.5632978649,67.594038546,1.662435919,0.2783455551,958.8236504373,0.0,433.684274297,193.1882900296
RECOLETA,PROVIDENCIA,11044.6528741052,9286.0547663506,1659.490741723,98.0049312755,1.1025851369,0.0,9570.09091365,0.0,8327.06198099,1474.5621293682
RECOLETA,PUDAHUEL,2274.7416918206,1283.4610178929,886.4568831256,102.9552590585,1.8685154019999999,0.0,2101.9273478006,0.0,1196.2103155363,172.8143619513
RECOLETA,PUENTE ALTO,2427.1514046191,1525.9732267623,817.1881270398,83.1734276418,0.5382209123,0.2783691883,2349.935591574,0.0,1492.2060698149999,77.2157759362
RECOLETA,QUILICURA,3946.191849246,2229.7609187318,1539.4412172427,173.118053087,3.3373071551,0.5344436765,929.9992571655,0.0,0.0,3016.192664912
RECOLETA,QUINTA NORMAL,1366.3192189926,818.8023317232,497.3044162542,49.4214800591,0.7910003365,0.0,886.3842867643,0.0,473.769217742,479.9349349146
RECOLETA,RECOLETA,28034.0875558651,25185.7261223961,2783.9199402837,63.8758163747,0.5658261478,0.0,16684.704122732,0.0,14665.722522812,11349.3834553551
RECOLETA,RENCA,1308.3083256257,669.89000142,559.0837361105,77.07045382060001,1.9709145725000001,0.2931914926,253.69102847899998,0.0,0.0,1054.6172884177
RECOLETA,SAN BERNARDO,517.6451922833,0.8531814516,405.6459094108,110.0403795812,1.1057201624,0.0,503.7069020943,57.3579950318,0.0,13.938286810400001
RECOLETA,SAN JOAQUIN,686.5281232448,451.947210454,216.4216254115,18.159290285,0.0,0.0,658.941385285,0.0,449.482082987,27.5867332528
RECOLETA,SAN MIGUEL,3816.0708524516,3437.0213022409,368.7834372004,10.2661041018,0.0,0.0,3678.713263524,0.0,3322.939255678,137.3575623624
RECOLETA,SAN RAMON,880.3656888346001,607.8626574545,256.8616111001,15.3769607536,0.26444906,0.0,789.9602967698,0.0,530.8321530835,90.4053861521
RECOLETA,SANTIAGO,37020.6229698157,32537.934629558702,4333.515718206,147.246804422,1.9256608783,0.0,32905.64358174,0.0,29115.477175168002,4114.9793090317
RECOLETA,VITACURA,1297.4711209093,482.0327584736,652.419836896,160.2712584089,2.7472673655,0.0,370.9419426293,0.0,0.0,926.5291850576
RENCA,CERRILLOS,205.38083212909999,81.6690589768,90.126941652,33.2773795731,0.3074530661,0.0,30.273684174,0.0,0.0,175.1071482301
RENCA,CERRO NAVIA,471.9819148384,130.7432157997,276.1770221563,63.8109647632,1.25071463,0.0,9.2155351636,0.0,0.0,462.7663872964
RENCA,CONCHALI,1011.1644708692,321.56931667279997,493.857449679,194.1425406908,1.5951577126999998,0.0,6.040109128,0.0,0.0,1005.1243574292
RENCA,EL BOSQUE,107.9843529422,0.0,13.329497367,94.3557461257,0.2991085947,0.0,91.4702067087,0.6375926435,0.0,16.5141447189
RENCA,ESTACION CENTRAL,1568.0236265785,754.1450880487,737.675432121,74.0134907359,2.1895982624,0.0,452.829459498,0.0,0.0,1115.1941469585
RENCA,HUECHURABA,520.6553739877,82.0327450639,239.7824787511,193.4061521066,5.4340015056,0.0,76.0943914348,0.0,0.0,444.5609789447
RENCA,INDEPENDENCIA,1961.4893577512,1500.2145760945,423.8707470587,36.4919398726,0.9120945334,0.0,1.8478852511,0.0,0.0,1959.6414764312
RENCA,LA CISTERNA,469.66956792039997,9.0884261733,408.9567793865,50.3491849297,1.2751852274000002,0.0,437.353508592,0.0,0.0,32.3160599769
RENCA,LA FLORIDA,690.669457182,1.9692285954,477.954156866,209.8078388848,0.9382207691,0.0,661.238096007,0.0,0.0,29.4313578297
RENCA,LA GRANJA,70.2988366487,0.0,28.6331058139,41.3352676632,0.3304636776,0.0,59.1460730438,0.0,0.0,11.1527635753
RENCA,LA PINTANA,118.5036542639,0.0,26.527823241100002,89.72288414730001,1.9411200284,0.3118280768,85.2050573231,2.2388952971,0.0,33.2985977529
RENCA,LA REINA,406.3535323107,0.0,244.5912447307,156.3517536454,5.0883631707,0.3221729696,314.8102980581,0.0,0.0,91.5432350081
RENCA,LAS CONDES,2717.5645250336,0.0,2012.4270633026001,683.1465389904,21.6607626091,0.3301395178,1903.102852379,0.0,0.0,814.4616878164001
RENCA,LO BARNECHEA,259.02242934000003,0.0,83.3230536292,167.5324465063,7.8269215824,0.3400057852,83.21466509359999,0.0,0.0,175.8077603925
RENCA,LO ESPEJO,119.4627273688,60.2564382849,39.5780713569,19.0247740162,0.6034434438,0.0,15.8005557961,0.9152715206,0.0,103.6621710033
RENCA,LO PRADO,556.6184417739,126.3776859653,390.6850313181,37.944557221,1.6111649871,0.0,221.6756600115,0.0,0.0,334.9427790309
RENCA,MACUL,583.5150979635,0.0,488.9866097015,92.3265054869,1.8853852452,0.3165938556,549.5463308646,0.313085109,0.0,33.9687592978
